japan_prefecture_code,prefecture_name,target_prediction_date,cumulative_confirmed,cumulative_confirmed_q0025,cumulative_confirmed_q0975,cumulative_deaths,cumulative_deaths_q0025,cumulative_deaths_q0975,hospitalized_patients,hospitalized_patients_q0025,hospitalized_patients_q0975,recovered,recovered_q0025,recovered_q0975,cumulative_confirmed_ground_truth,cumulative_deaths_ground_truth,hospitalized_patients_ground_truth,recovered_ground_truth,forecast_date,new_deaths,new_confirmed,new_deaths_ground_truth,new_confirmed_ground_truth,prefecture_name_kanji
JP-22,SHIZUOKA,2022-01-05,26867.091796875,26865.072265625,26992.68359375,209.22434997558594,209.2120361328125,210.6815185546875,8.909947395324707,8.9074954986572266,46.285697937011719,26648.8828125,26646.876953125,26735.44140625,,,,,2021-12-14,0.0035858154296875,0.056640625,,,静岡県
JP-22,SHIZUOKA,2022-01-06,26867.1484375,26865.107421875,26994.90234375,209.22761535644531,209.21514892578125,210.73922729492188,8.2619819641113281,8.2596750259399414,43.277126312255859,26649.56640625,26647.541015625,26740.544921875,,,,,2021-12-14,0.003265380859375,0.056640625,,,静岡県
JP-22,SHIZUOKA,2022-01-07,26867.185546875,26865.126953125,26998.53515625,209.230712890625,209.21810913085938,210.80960083007812,7.6860685348510742,7.6838874816894531,40.551010131835938,26650.17578125,26648.130859375,26746.82421875,,,,,2021-12-14,0.0030975341796875,0.037109375,,,静岡県
JP-22,SHIZUOKA,2022-01-08,26867.212890625,26865.1328125,27000.935546875,209.23362731933594,209.22091674804688,210.86488342285156,7.1377921104431152,7.135739803314209,37.9050407409668,26650.748046875,26648.685546875,26751.818359375,,,,,2021-12-14,0.0029144287109375,0.02734375,,,静岡県
JP-22,SHIZUOKA,2022-01-09,26867.23046875,26865.134765625,26999.12890625,209.23634338378906,209.22354125976562,210.87759399414062,6.5488009452819824,6.546903133392334,34.996833801269531,26651.361328125,26649.28125,26752.939453125,,,,,2021-12-14,0.002716064453125,0.017578125,,,静岡県
JP-22,SHIZUOKA,2022-01-10,26867.2421875,26865.134765625,26999.4765625,209.23884582519531,209.22593688964844,210.91264343261719,5.9847550392150879,5.9830026626586914,32.15411376953125,26651.951171875,26649.857421875,26756.15234375,,,,,2021-12-14,0.00250244140625,0.01171875,,,静岡県
JP-22,SHIZUOKA,2022-01-11,26867.267578125,26865.14453125,26997.34375,209.24110412597656,209.22811889648438,210.91714477539062,5.4914703369140625,5.4898524284362793,29.655130386352539,26652.490234375,26650.380859375,26756.6015625,,,,,2021-12-14,0.00225830078125,0.025390625,,,静岡県
JP-23,AICHI,2021-11-17,,,,,,,,,,,,,106503,1158,75,105270,2021-12-14,,,,,愛知県
JP-23,AICHI,2021-11-18,,,,,,,,,,,,,106516,1159,79,105278,2021-12-14,,,1,13,愛知県
JP-23,AICHI,2021-11-19,,,,,,,,,,,,,106523,1159,72,105292,2021-12-14,,,0,7,愛知県
JP-23,AICHI,2021-11-20,,,,,,,,,,,,,106530,1159,63,105308,2021-12-14,,,0,7,愛知県
JP-23,AICHI,2021-11-21,,,,,,,,,,,,,106534,1159,64,105311,2021-12-14,,,0,4,愛知県
JP-23,AICHI,2021-11-22,,,,,,,,,,,,,106536,1159,63,105314,2021-12-14,,,0,2,愛知県
JP-23,AICHI,2021-11-23,,,,,,,,,,,,,106541,1159,58,105324,2021-12-14,,,0,5,愛知県
JP-23,AICHI,2021-11-24,,,,,,,,,,,,,106550,1159,66,105325,2021-12-14,,,0,9,愛知県
JP-23,AICHI,2021-11-25,,,,,,,,,,,,,106556,1160,63,105333,2021-12-14,,,1,6,愛知県
JP-23,AICHI,2021-11-26,,,,,,,,,,,,,106562,1161,56,105345,2021-12-14,,,1,6,愛知県
JP-23,AICHI,2021-11-27,,,,,,,,,,,,,106566,1161,54,105351,2021-12-14,,,0,4,愛知県
JP-23,AICHI,2021-11-28,,,,,,,,,,,,,106572,1161,59,105352,2021-12-14,,,0,6,愛知県
JP-23,AICHI,2021-11-29,,,,,,,,,,,,,106575,1161,53,105361,2021-12-14,,,0,3,愛知県
JP-23,AICHI,2021-11-30,,,,,,,,,,,,,106581,1161,52,105368,2021-12-14,,,0,6,愛知県
JP-23,AICHI,2021-12-01,,,,,,,,,,,,,106591,1161,55,105375,2021-12-14,,,0,10,愛知県
JP-23,AICHI,2021-12-02,,,,,,,,,,,,,106598,1161,51,105386,2021-12-14,,,0,7,愛知県
JP-23,AICHI,2021-12-03,,,,,,,,,,,,,106602,1161,49,105392,2021-12-14,,,0,4,愛知県
JP-23,AICHI,2021-12-04,,,,,,,,,,,,,106607,1161,46,105400,2021-12-14,,,0,5,愛知県
JP-23,AICHI,2021-12-05,,,,,,,,,,,,,106612,1161,50,105401,2021-12-14,,,0,5,愛知県
JP-23,AICHI,2021-12-06,,,,,,,,,,,,,106615,1161,49,105405,2021-12-14,,,0,3,愛知県
JP-23,AICHI,2021-12-07,,,,,,,,,,,,,106616,1161,44,105411,2021-12-14,,,0,1,愛知県
JP-23,AICHI,2021-12-08,,,,,,,,,,,,,106626,1161,42,105423,2021-12-14,,,0,10,愛知県
JP-23,AICHI,2021-12-09,,,,,,,,,,,,,106633,1161,43,105429,2021-12-14,,,0,7,愛知県
JP-23,AICHI,2021-12-10,,,,,,,,,,,,,106642,1161,49,105432,2021-12-14,,,0,9,愛知県
JP-23,AICHI,2021-12-11,,,,,,,,,,,,,106642,1161,49,105432,2021-12-14,,,0,0,愛知県
JP-23,AICHI,2021-12-12,,,,,,,,,,,,,106658,1161,52,105445,2021-12-14,,,0,16,愛知県
JP-23,AICHI,2021-12-13,,,,,,,,,,,,,106666,1161,55,105450,2021-12-14,,,0,8,愛知県
JP-23,AICHI,2021-12-14,,,,,,,,,,,,,106668,1161,53,105454,2021-12-14,,,0,2,愛知県
JP-23,AICHI,2021-12-15,106670.5546875,106669.671875,106719.1875,1161.0064697265625,1161,1161.7000732421875,51.748485565185547,51.746780395507812,75.80133056640625,105456.6328125,105455.7578125,105480.171875,,,,,2021-12-14,0.0064697265625,2.5546875,,,愛知県
JP-23,AICHI,2021-12-16,106672.75,106671.0625,106764.96875,1161.014892578125,1161.0006103515625,1162.3326416015625,50.9794807434082,50.976345062255859,96.0533676147461,105458.6640625,105456.9921875,105503.3125,,,,,2021-12-14,0.0084228515625,2.1953125,,,愛知県
JP-23,AICHI,2021-12-17,106674.3359375,106671.9375,106807.015625,1161.0247802734375,1161.00439453125,1162.929443359375,50.370845794677734,50.366489410400391,113.94213104248047,105460.5625,105458.1796875,105525.84375,,,,,2021-12-14,0.0098876953125,1.5859375,,,愛知県
JP-23,AICHI,2021-12-18,106675.5625,106672.5078125,106843.6015625,1161.03515625,1161.00927734375,1163.4644775390625,49.477851867675781,49.472496032714844,128.790771484375,105462.5078125,105459.484375,105546.21875,,,,,2021-12-14,0.0103759765625,1.2265625,,,愛知県
JP-23,AICHI,2021-12-19,106676.453125,106672.8203125,106870.8046875,1161.045654296875,1161.014892578125,1163.902587890625,47.766742706298828,47.760665893554688,139.02857971191406,105465.2578125,105461.6640625,105562.609375,,,,,2021-12-14,0.010498046875,0.890625,,,愛知県
JP-23,AICHI,2021-12-20,106677.1640625,106673.0078125,106892.7421875,1161.0557861328125,1161.0206298828125,1164.2945556640625,45.832244873046875,45.825641632080078,146.09220886230469,105468.359375,105464.2421875,105577.78125,,,,,2021-12-14,0.0101318359375,0.7109375,,,愛知県
JP-23,AICHI,2021-12-21,106678.234375,106673.6015625,106911.0078125,1161.0648193359375,1161.025634765625,1164.6181640625,44.756080627441406,44.748950958251953,153.83418273925781,105471.3046875,105466.71875,105589.7265625,,,,,2021-12-14,0.009033203125,1.0703125,,,愛知県
JP-23,AICHI,2021-12-22,106679.390625,106674.3359375,106927.6640625,1161.072265625,1161.0294189453125,1164.9078369140625,43.7550163269043,43.747459411621094,160.22322082519531,105473.6484375,105468.640625,105600.0546875,,,,,2021-12-14,0.0074462890625,1.15625,,,愛知県
JP-23,AICHI,2021-12-23,106680.484375,106675.0390625,106946.9921875,1161.0792236328125,1161.033203125,1165.2288818359375,42.815456390380859,42.807533264160156,165.41036987304688,105475.3671875,105469.9765625,105612.8828125,,,,,2021-12-14,0.0069580078125,1.09375,,,愛知県
JP-23,AICHI,2021-12-24,106681.3515625,106675.546875,106962.140625,1161.086669921875,1161.03759765625,1165.4932861328125,42.007087707519531,41.998851776123047,169.91806030273438,105476.90625,105471.1640625,105622.765625,,,,,2021-12-14,0.0074462890625,0.8671875,,,愛知県
JP-23,AICHI,2021-12-25,106682.0703125,106675.953125,106974.71875,1161.0941162109375,1161.04248046875,1165.7330322265625,41.040969848632812,41.032512664794922,172.71888732910156,105478.484375,105472.4296875,105631.84375,,,,,2021-12-14,0.0074462890625,0.71875,,,愛知県
JP-23,AICHI,2021-12-26,106682.6171875,106676.2265625,106982.828125,1161.1016845703125,1161.047607421875,1165.94970703125,39.418083190917969,39.409599304199219,171.68746948242188,105480.7109375,105474.390625,105640.84375,,,,,2021-12-14,0.007568359375,0.546875,,,愛知県
JP-23,AICHI,2021-12-27,106683.0703125,106676.4296875,106990.7890625,1161.10888671875,1161.0526123046875,1166.18603515625,37.601959228515625,37.593555450439453,168.73849487304688,105483.21875,105476.640625,105652.1875,,,,,2021-12-14,0.0072021484375,0.453125,,,愛知県
JP-23,AICHI,2021-12-28,106683.765625,106676.890625,106997.640625,1161.115478515625,1161.0572509765625,1166.3818359375,36.372589111328125,36.364189147949219,167.54791259765625,105485.5859375,105478.78125,105661.453125,,,,,2021-12-14,0.006591796875,0.6953125,,,愛知県
JP-23,AICHI,2021-12-29,106684.546875,106677.46875,107004.6796875,1161.12109375,1161.0611572265625,1166.55859375,35.345256805419922,35.336856842041016,166.59846496582031,105487.484375,105480.4765625,105669.5234375,,,,,2021-12-14,0.005615234375,0.78125,,,愛知県
JP-23,AICHI,2021-12-30,106685.28125,106678.0234375,107008.984375,1161.12646484375,1161.06494140625,1166.675537109375,34.4830436706543,34.474647521972656,165.87333679199219,105488.859375,105481.671875,105673.65625,,,,,2021-12-14,0.00537109375,0.734375,,,愛知県
JP-23,AICHI,2021-12-31,106685.875,106678.453125,107012.5234375,1161.132080078125,1161.0692138671875,1166.7803955078125,33.747638702392578,33.739253997802734,165.27651977539062,105490.0859375,105482.734375,105677.3203125,,,,,2021-12-14,0.005615234375,0.59375,,,愛知県
JP-23,AICHI,2022-01-01,106686.3671875,106678.7890625,107014.796875,1161.1378173828125,1161.07373046875,1166.8748779296875,32.911148071289062,32.902828216552734,163.76057434082031,105491.328125,105483.828125,105680.6875,,,,,2021-12-14,0.0057373046875,0.4921875,,,愛知県
JP-23,AICHI,2022-01-02,106686.7421875,106679.03125,107014.0234375,1161.1435546875,1161.078369140625,1166.9613037109375,31.553823471069336,31.545721054077148,159.2332763671875,105493.1015625,105485.4609375,105684.453125,,,,,2021-12-14,0.0057373046875,0.375,,,愛知県
JP-23,AICHI,2022-01-03,106687.0546875,106679.234375,107011.5234375,1161.1490478515625,1161.082763671875,1167.038330078125,30.035961151123047,30.028142929077148,153.48271179199219,105495.0859375,105487.3359375,105688.171875,,,,,2021-12-14,0.0054931640625,0.3125,,,愛知県
JP-23,AICHI,2022-01-04,106687.5234375,106679.5859375,107010.640625,1161.154052734375,1161.0867919921875,1167.1170654296875,28.941192626953125,28.933565139770508,149.54096984863281,105496.9609375,105489.1015625,105692.2578125,,,,,2021-12-14,0.0050048828125,0.46875,,,愛知県
JP-23,AICHI,2022-01-05,106688.0546875,106680.03125,107010.6875,1161.158447265625,1161.0904541015625,1167.187744140625,28.042245864868164,28.034774780273438,146.33662414550781,105498.453125,105490.5,105695.6484375,,,,,2021-12-14,0.00439453125,0.53125,,,愛知県
JP-23,AICHI,2022-01-06,106688.578125,106680.4609375,107010.328125,1161.16259765625,1161.0938720703125,1167.2332763671875,27.31330680847168,27.305961608886719,143.80094909667969,105499.5390625,105491.5,105697.1875,,,,,2021-12-14,0.004150390625,0.5234375,,,愛知県
JP-23,AICHI,2022-01-07,106689,106680.796875,107009.890625,1161.1668701171875,1161.097412109375,1167.2745361328125,26.691503524780273,26.684263229370117,141.64242553710938,105500.5078125,105492.3828125,105698.609375,,,,,2021-12-14,0.0042724609375,0.421875,,,愛知県
JP-23,AICHI,2022-01-08,106689.34375,106681.0703125,107013.2890625,1161.1712646484375,1161.1011962890625,1167.37890625,25.999330520629883,25.992216110229492,138.92741394042969,105501.484375,105493.2890625,105704.3828125,,,,,2021-12-14,0.00439453125,0.34375,,,愛知県
JP-23,AICHI,2022-01-09,106689.6015625,106681.265625,107014.09375,1161.1756591796875,1161.1051025390625,1167.474853515625,24.897220611572266,24.890356063842773,133.86357116699219,105502.875,105494.6171875,105710.25,,,,,2021-12-14,0.00439453125,0.2578125,,,愛知県
JP-23,AICHI,2022-01-10,106689.828125,106681.4375,107013.3046875,1161.179931640625,1161.10888671875,1167.56103515625,23.665563583374023,23.658990859985352,127.94821929931641,105504.4375,105496.125,105715.71875,,,,,2021-12-14,0.0042724609375,0.2265625,,,愛知県
JP-23,AICHI,2022-01-11,106690.171875,106681.71875,107014.046875,1161.183837890625,1161.1123046875,1167.6519775390625,22.741390228271484,22.73503303527832,123.55927276611328,105505.9140625,105497.546875,105721.5703125,,,,,2021-12-14,0.00390625,0.34375,,,愛知県
JP-24,MIE,2021-11-17,,,,,,,,,,,,,14810,163,3,14644,2021-12-14,,,,,三重県
JP-24,MIE,2021-11-18,,,,,,,,,,,,,14811,163,4,14644,2021-12-14,,,0,1,三重県
JP-24,MIE,2021-11-19,,,,,,,,,,,,,14811,163,3,14645,2021-12-14,,,0,0,三重県
JP-24,MIE,2021-11-20,,,,,,,,,,,,,14811,163,3,14645,2021-12-14,,,0,0,三重県
JP-24,MIE,2021-11-21,,,,,,,,,,,,,14812,163,4,14645,2021-12-14,,,0,1,三重県
JP-24,MIE,2021-11-22,,,,,,,,,,,,,14812,163,3,14646,2021-12-14,,,0,0,三重県
JP-24,MIE,2021-11-23,,,,,,,,,,,,,14812,163,4,14645,2021-12-14,,,0,0,三重県
JP-24,MIE,2021-11-24,,,,,,,,,,,,,14812,163,3,14646,2021-12-14,,,0,0,三重県
JP-24,MIE,2021-11-25,,,,,,,,,,,,,14812,163,3,14646,2021-12-14,,,0,0,三重県
JP-24,MIE,2021-11-26,,,,,,,,,,,,,14813,163,4,14646,2021-12-14,,,0,1,三重県
JP-24,MIE,2021-11-27,,,,,,,,,,,,,14814,163,3,14648,2021-12-14,,,0,1,三重県
JP-24,MIE,2021-11-28,,,,,,,,,,,,,14815,163,4,14648,2021-12-14,,,0,1,三重県
JP-24,MIE,2021-11-29,,,,,,,,,,,,,14815,163,4,14648,2021-12-14,,,0,0,三重県
JP-24,MIE,2021-11-30,,,,,,,,,,,,,14815,163,3,14649,2021-12-14,,,0,0,三重県
JP-24,MIE,2021-12-01,,,,,,,,,,,,,14815,163,3,14649,2021-12-14,,,0,0,三重県
JP-24,MIE,2021-12-02,,,,,,,,,,,,,14815,163,3,14649,2021-12-14,,,0,0,三重県
JP-24,MIE,2021-12-03,,,,,,,,,,,,,14816,163,4,14649,2021-12-14,,,0,1,三重県
JP-24,MIE,2021-12-04,,,,,,,,,,,,,14816,163,4,14649,2021-12-14,,,0,0,三重県
JP-24,MIE,2021-12-05,,,,,,,,,,,,,14817,163,5,14649,2021-12-14,,,0,1,三重県
JP-24,MIE,2021-12-06,,,,,,,,,,,,,14817,163,2,14652,2021-12-14,,,0,0,三重県
JP-24,MIE,2021-12-07,,,,,,,,,,,,,14817,163,2,14652,2021-12-14,,,0,0,三重県
JP-24,MIE,2021-12-08,,,,,,,,,,,,,14817,163,2,14652,2021-12-14,,,0,0,三重県
JP-24,MIE,2021-12-09,,,,,,,,,,,,,14817,163,1,14653,2021-12-14,,,0,0,三重県
JP-24,MIE,2021-12-10,,,,,,,,,,,,,14817,163,1,14653,2021-12-14,,,0,0,三重県
JP-24,MIE,2021-12-11,,,,,,,,,,,,,14817,163,1,14653,2021-12-14,,,0,0,三重県
JP-24,MIE,2021-12-12,,,,,,,,,,,,,14817,163,1,14653,2021-12-14,,,0,0,三重県
JP-24,MIE,2021-12-13,,,,,,,,,,,,,14817,163,1,14653,2021-12-14,,,0,0,三重県
JP-24,MIE,2021-12-14,,,,,,,,,,,,,14818,163,1,14654,2021-12-14,,,0,1,三重県
JP-24,MIE,2021-12-15,14819.4404296875,14819.3173828125,14822.87890625,163.00041198730469,163,163.08328247070312,1.3384553194046021,1.3384053707122803,1.9571983814239502,14654.056640625,14654,14656.50390625,,,,,2021-12-14,0.0004119873046875,1.4404296875,,,三重県
JP-24,MIE,2021-12-16,14821.380859375,14821.1455078125,14828.9697265625,163.00457763671875,163.00257873535156,163.16204833984375,1.7028723955154419,1.7027437686920166,3.191051721572876,14654.2197265625,14654,14658.8662109375,,,,,2021-12-14,0.0041656494140625,1.9404296875,,,三重県
JP-24,MIE,2021-12-17,14822.8837890625,14822.5478515625,14835.9091796875,163.01374816894531,163.01091003417969,163.25552368164062,2.0942611694335938,2.0940220355987549,4.6899189949035645,14654.529296875,14654.1982421875,14662.2626953125,,,,,2021-12-14,0.0091705322265625,1.5029296875,,,三重県
JP-24,MIE,2021-12-18,14824.1611328125,14823.736328125,14842.4091796875,163.02583312988281,163.02223205566406,163.34339904785156,2.3941652774810791,2.3938095569610596,6.1490397453308105,14654.9365234375,14654.5166015625,14665.447265625,,,,,2021-12-14,0.0120849609375,1.27734375,,,三重県
JP-24,MIE,2021-12-19,14825.1162109375,14824.6103515625,14848.2490234375,163.03997802734375,163.03567504882812,163.42929077148438,2.6690959930419922,2.6686191558837891,7.646331787109375,14655.4521484375,14654.9521484375,14668.6630859375,,,,,2021-12-14,0.0141448974609375,0.955078125,,,三重県
JP-24,MIE,2021-12-20,14825.927734375,14825.3466796875,14855.017578125,163.05477905273438,163.04983520507812,163.53092956542969,3.0614142417907715,3.0607831478118896,9.5827426910400391,14656.0224609375,14655.44921875,14673.09765625,,,,,2021-12-14,0.014801025390625,0.8115234375,,,三重県
JP-24,MIE,2021-12-21,14827.505859375,14826.8603515625,14863.9638671875,163.06918334960938,163.06367492675781,163.62083435058594,4.40040922164917,4.3993759155273438,14.812640190124512,14656.6015625,14655.9638671875,14677,,,,,2021-12-14,0.014404296875,1.578125,,,三重県
JP-24,MIE,2021-12-22,14829.9013671875,14829.1962890625,14876.3955078125,163.0828857421875,163.07685852050781,163.72378540039062,5.7493300437927246,5.7478241920471191,20.561573028564453,14657.1953125,14656.4990234375,14681.9287109375,,,,,2021-12-14,0.013702392578125,2.3955078125,,,三重県
JP-24,MIE,2021-12-23,14832.7265625,14831.9658203125,14889.3037109375,163.0986328125,163.09214782714844,163.81976318359375,6.4437003135681152,6.44187068939209,24.272724151611328,14657.8349609375,14657.0859375,14686.474609375,,,,,2021-12-14,0.0157470703125,2.8251953125,,,三重県
JP-24,MIE,2021-12-24,14834.71484375,14833.904296875,14898.5849609375,163.11982727050781,163.1129150390625,163.90025329589844,7.0355257987976074,7.03340482711792,27.727012634277344,14658.6240234375,14657.826171875,14689.9248046875,,,,,2021-12-14,0.0211944580078125,1.98828125,,,三重県
JP-24,MIE,2021-12-25,14836.2841796875,14835.431640625,14907.412109375,163.14329528808594,163.13600158691406,163.998046875,7.384331226348877,7.3820023536682129,30.262348175048828,14659.5009765625,14658.662109375,14694.5556640625,,,,,2021-12-14,0.023468017578125,1.5693359375,,,三重県
JP-24,MIE,2021-12-26,14837.3955078125,14836.50390625,14913.759765625,163.16801452636719,163.16036987304688,164.08634948730469,7.5935850143432617,7.5911145210266113,32.213630676269531,14660.55078125,14659.6728515625,14698.7998046875,,,,,2021-12-14,0.02471923828125,1.111328125,,,三重県
JP-24,MIE,2021-12-27,14838.30078125,14837.376953125,14918.919921875,163.1922607421875,163.18431091308594,164.16654968261719,7.920600414276123,7.91796875,34.6435661315918,14661.6611328125,14660.7509765625,14702.6728515625,,,,,2021-12-14,0.0242462158203125,0.9052734375,,,三重県
JP-24,MIE,2021-12-28,14840.0107421875,14839.052734375,14928.0966796875,163.21473693847656,163.20649719238281,164.24307250976562,9.4703922271728516,9.4671649932861328,42.526790618896484,14662.7392578125,14661.796875,14706.48828125,,,,,2021-12-14,0.0224761962890625,1.7099609375,,,三重県
JP-24,MIE,2021-12-29,14842.53515625,14841.5498046875,14938.3671875,163.23454284667969,163.22605895996094,164.29034423828125,10.87806510925293,10.874272346496582,49.999706268310547,14663.73828125,14662.7685546875,14708.5693359375,,,,,2021-12-14,0.019805908203125,2.5244140625,,,三重県
JP-24,MIE,2021-12-30,14845.451171875,14844.4384765625,14949.34765625,163.25523376464844,163.24653625488281,164.34074401855469,11.469374656677246,11.465307235717773,53.815525054931641,14664.6884765625,14663.6923828125,14710.8095703125,,,,,2021-12-14,0.02069091796875,2.916015625,,,三重県
JP-24,MIE,2021-12-31,14847.46484375,14846.4287109375,14956.8720703125,163.28091430664062,163.27201843261719,164.39404296875,11.93975830078125,11.935476303100586,57.062351226806641,14665.748046875,14664.728515625,14713.1162109375,,,,,2021-12-14,0.0256805419921875,2.013671875,,,三重県
JP-24,MIE,2022-01-01,14849.03125,14847.974609375,14962.255859375,163.30838012695312,163.29931640625,164.44822692871094,12.131199836730957,12.126821517944336,58.9446907043457,14666.884765625,14665.8447265625,14715.49609375,,,,,2021-12-14,0.0274658203125,1.56640625,,,三重県
JP-24,MIE,2022-01-02,14850.125,14849.0478515625,14965.1044921875,163.33665466308594,163.32742309570312,164.50381469726562,12.099043846130371,12.09467887878418,59.675373077392578,14668.255859375,14667.1962890625,14718.2080078125,,,,,2021-12-14,0.0282745361328125,1.09375,,,三重県
JP-24,MIE,2022-01-03,14851.009765625,14849.916015625,14966.736328125,163.364013671875,163.35462951660156,164.55406188964844,12.1607084274292,12.156342506408691,60.802894592285156,14669.705078125,14668.6298828125,14720.7216796875,,,,,2021-12-14,0.0273590087890625,0.884765625,,,三重県
JP-24,MIE,2022-01-04,14852.66015625,14851.552734375,14972.6015625,163.38916015625,163.379638671875,164.59579467773438,13.480513572692871,13.475668907165527,68.209091186523438,14671.091796875,14670,14722.8046875,,,,,2021-12-14,0.025146484375,1.650390625,,,三重県
JP-24,MIE,2022-01-05,14855.0888671875,14853.96484375,14981.4990234375,163.41105651855469,163.40139770507812,164.63478088378906,14.658976554870605,14.653689384460449,74.9449234008789,14672.3349609375,14671.2294921875,14724.8115234375,,,,,2021-12-14,0.0218963623046875,2.4287109375,,,三重県
